voting_number,timestamp,voter,vote,staked_ANT_amount,tx
4,2019-01-24T15:33:03.000Z,0x0ed8f275eab9edf99120c4b101c232ff46ef7145,Yes,100000,0xa4c33cdeb30922a26b0ec027978b8ed4f9100638862f1ce76a9822fe4c704cdc
4,2019-01-24T16:52:21.000Z,0xf0bea4a25b280955417b1ca0c2519a5f6e752fae,Yes,243.3878319,0xf15251e0f97ca1c7f85b85643b4cd0c673b920c4b37d965621a3906776f5fc73
4,2019-01-24T16:53:21.000Z,0xf69cd35a7299ba94e6bee03265837d0acb89d44a,Yes,16397.378,0x6573c09c2067033ae99517745118b1b5b2eb6b8403763b68422004d03a3e314f
4,2019-01-24T17:03:05.000Z,0xaf54743051f61fda465609460f081c9aa426569e,Yes,594143,0x9e8414fc4cf9c095ad409024b977d9d2911e83a1958ba8f262ed1fc4ee4759d6
4,2019-01-24T17:18:50.000Z,0xd395d4a9753310f3940de2673c70c251224e3d07,Yes,0.05363874,0xedd35aaa2e64746f2b41d69ddf877e409ec3762c14e08981e35a34569037cc3b
4,2019-01-24T18:43:34.000Z,0xb8506be2c700641873108a1a47d8e509157cf231,Yes,207593.4902,0x38d6a70939765e5d3c96a1a3e1fecb348000dc1edb47a2c723cc55585e0490f9
4,2019-01-24T19:00:39.000Z,0x1defc86fa2e22289cf32fb487b48e9f101be6b1c,Yes,376.2098923,0xfa5849a90b540280cc876cf9c4ac63efa9bb154d771b6cdd5236a99e313414b7
4,2019-01-24T22:47:42.000Z,0xf1f0c294d247e8691d1118a86ccc669da3c75ca8,Yes,6169.916293,0x9ff0944b092ac2105c717e7910cfa6f49fc7afcaf777a245785e3146a9a127e8
4,2019-01-24T23:12:26.000Z,0xcafb4ff79d39949d29e2ec4eb6b42c1e7b4d8b2b,Yes,46453.40167,0xa687bb64c8d8a63941a3254524d279d7cb0d290418261a54afdfb26fbe28c803
4,2019-01-24T23:31:04.000Z,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,Yes,100,0xb6176d562cb16cad060a8691ce675e68a54a7562179e39f55c37cedfaca30eb1
4,2019-01-25T01:10:43.000Z,0xedfada8246c5d3e93e8012ffc8a549c32ef75b9c,Yes,28.59535556,0x0ff7b1ac554a0a300cf5bb09d17e96c2d59b1a576b6f6eb2c59f1be360bdec38
4,2019-01-25T01:37:52.000Z,0x17de335cda63c144037b6fe43fadc7f9d0c21bb6,Yes,4000,0xcc49b9dc9c11cba9db80b7685275b488e1397a85b669db8636953bfbef496cf8
4,2019-01-25T02:59:39.000Z,0xefa62e5ca8f914d3bb2c9ffa3da9c1cd2bd8bdd2,Yes,24840,0xdb424f03438bd3109eaa3e6030b44413c1c7e4034f55f71e2b73a435934285cc
4,2019-01-25T03:44:56.000Z,0x4323b6f87e3ad7719b4a2ed791957faf96752bd4,Yes,13317.96704,0x144d8d58081ea908161a5e2d9dbebc0ff360303d0bf5212f4c351a5c437d1819
4,2019-01-25T07:11:09.000Z,0x702eccb2b9bf886e27b0698601dc735501b9b546,Yes,89575.16863,0x0efbd9c4faf707f3e2792498a94092a7cc0c6bd42e09338294b617f4983750a1
4,2019-01-25T07:42:13.000Z,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,Yes,226.3003175,0xf07e78d8219d1dc56090c1bdd164a16811797bd0feceb6552af92b0ba35f22b4
4,2019-01-25T09:38:22.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,Yes,20390.99009,0x37c58eca3a26c035df5c8699a23bffc2657110de00c081377da36f0f7fdcb071
4,2019-01-25T10:23:02.000Z,0xa24b814aa745fd03893d6f63082ecd5d6fd0fca2,Yes,100,0xaa2635a05a4ec3ae4bd8df2b06c041c3edda774b6a4499213c6d2cc9f93aa116
4,2019-01-25T11:51:41.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0xeed036bcf4fd9df2c286130ee037ab008b05d5f9ba1094767593e6aa4b84ce00
4,2019-01-25T16:20:12.000Z,0x1786727d7e5f93cb4bda4d13c6bfc32446ef1a8b,Yes,1913140,0x1a80a25efee02febd0a15f6b77170f87df538525548543d4da5856bb7129939e
4,2019-01-25T18:27:50.000Z,0x80b380422421f42aa2b0f644f76af92115b71cf8,Yes,217.6292114,0x473c2f60dd435789161735fc146dd68694f6dd5ff2d2e78dcdaf6ddfba3a1d0d
4,2019-01-25T20:19:05.000Z,0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,Yes,50,0x8bbbc7c67b55351be974942cb5a8f2a23d9099682f218591f20c80efa1c72ecd
4,2019-01-25T20:34:01.000Z,0x0f01a0c3f5255745f31a7fbd555ec6461f405287,Yes,10,0x141414f584576ce2e651766eaad58a2864e91b134076c82fba22fbc505c98437
5,2019-01-24T00:02:40.000Z,0x915bef8030c3f6e992522ab9fb714ffe6c30156c,Yes,2950.276923,0xb0d02a05cd2a462728d95ce6a417bb26ea004b1b86b47e9e1042cba61b6b2d66
5,2019-01-24T00:04:18.000Z,0x17d38262ceb5317af645a246b0ce6fc4cc3088f6,No,249.98,0xac5e928d1bf9ec8beb5e125f45ddbdefbd08ef8c1302ccb962f33c7804b65722
5,2019-01-24T02:50:29.000Z,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,Yes,2987.342012,0x6195c4f6007c2cd3e3c5f3d9c5d9210802ecd3d264db09cc748c50effeca91a8
5,2019-01-24T03:22:54.000Z,0xd472fa32294977196b9ad47e7865e0d737220e32,No,5602.726497,0x7c56296aa7ee49d5403990d634fb49a92a3e237034d3042ed9df7fafd309bbaf
5,2019-01-24T04:53:27.000Z,0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,No,218.4081505,0x1e0e6276b763abd6998e8639d997af795cd9dcc8ebde2c35ff0659b44b6b650a
5,2019-01-24T04:55:06.000Z,0x0bf4c238a25b66cd869331a692dfd0322708d7fb,No,25.71870149,0x63993b5452bc5ad21380252af147cdfb7e93b327aa7c70bde73b7fe268a477d4
5,2019-01-24T07:19:53.000Z,0x450c0c90706a8cc664e8b496711370b43415715d,Yes,47548.26097,0xc7ef36789358ecbf5f0df43f12247fb1f78528fa33b38db2ed43a66790e442a2
5,2019-01-24T09:20:56.000Z,0xb62e27446079c2f2575c79274cd905bf1e1e4edb,Yes,4804.08711,0x22d31aafc0acd75d20c7fe7c0990689d4e92eca70f4464cf5855956aa19fb18c
5,2019-01-24T15:40:05.000Z,0x0ed8f275eab9edf99120c4b101c232ff46ef7145,No,100000,0x580fb80919f096239534d75f3957caa724435b620c98f627d04e8567f799a193
5,2019-01-24T16:41:53.000Z,0x57364d13258bdac76167605d9fb47e958d0d1ab1,No,415,0xe6efaefdd4b82ac5352dec69a9501985abf1ee0667fcfddb5a9dde3e5c6e0329
5,2019-01-24T16:58:13.000Z,0xf0bea4a25b280955417b1ca0c2519a5f6e752fae,No,243.3878319,0x48f51a12e3995b9dc2cc4c648b3bb640dd80c2f91faf434b4b3b53b10afc6535
5,2019-01-24T16:58:50.000Z,0xf69cd35a7299ba94e6bee03265837d0acb89d44a,No,16397.378,0x1fa5039af5c470b1c0f5c386041609edb47ea32d78c44ef60be69acc246e21a1
5,2019-01-24T17:19:08.000Z,0xd395d4a9753310f3940de2673c70c251224e3d07,No,0.05363874,0x43b66b1ea11544288648803d0c317d2dfbe63ad739f7c921dea1304b89d69bca
5,2019-01-24T22:48:02.000Z,0xf1f0c294d247e8691d1118a86ccc669da3c75ca8,No,6169.916293,0x560cbcf45dc2d4e4ef7363cb60829105b70650a0d13b8b2a903e80e6486c76c9
5,2019-01-24T23:25:50.000Z,0xcafb4ff79d39949d29e2ec4eb6b42c1e7b4d8b2b,No,46453.40167,0x5cf449d23b52d3a81437c86ff4cefc93386b002fcb7f0bd47beede100ddc9660
5,2019-01-24T23:32:29.000Z,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,No,100,0x0d292f2cd348c9a6e1666266d71794ca3c01cdd262949c96320608777c53324c
5,2019-01-25T01:33:37.000Z,0x17de335cda63c144037b6fe43fadc7f9d0c21bb6,Yes,4000,0x2f7d355c6ac46f025487c6348e34d81c4fce5d4589e49324d640a9188b9b4605
5,2019-01-25T07:42:47.000Z,0x90fc1f495111329a1669716a149b7da88bdcb234,Yes,2097.994,0x943b7033c20937267f113346e4c72f83ee1771b12d1b437c37ea4d39136ce3e4
5,2019-01-25T09:39:02.000Z,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,Yes,102269.2319,0x4d47c8cefe21a9473314135a57bbfb70100ec59ba6e4bc0b03a21f6ec2ca8e77
5,2019-01-25T09:41:28.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,Yes,20390.99009,0x9511b4a49eab6a4ec06077489e147223d0075e7de40e4395d4df0645430554b9
5,2019-01-25T10:08:48.000Z,0xaf54743051f61fda465609460f081c9aa426569e,Yes,594143,0xbcf59ef319a4f78e64ed75f1dacf397295ce400fa2d47ff8760d4a5d2e53867d
5,2019-01-25T11:51:56.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0x27382a27d5dcb262ac92181e7300642a60e10df08f4d418b9dc37094b8105174
5,2019-01-25T18:56:20.000Z,0xb8506be2c700641873108a1a47d8e509157cf231,Yes,207593.4902,0x63c1e1c0df9aec0af2eeb779e1c1ee05524b72ab9332200e3f4bf85641e1c31f
5,2019-01-25T22:36:43.000Z,0x0fd297255ec21fbb88dee67cb8bbc372a593c539,Yes,338.8166126,0x9366d583bf11dbee884770d94563051a7c297afe69ee95adf354cf336ea301ee
5,2019-01-25T23:16:15.000Z,0x4941105e6d11cff9be097a837cb68091f59a029c,Yes,2501.194388,0x7c647a5a8d12085960f308bdb1be8de93d1030a38128fb76de90b1329018ed30
6,2019-01-24T01:20:15.000Z,0x2b5afa7a939e475a327c763f725d88e8a92ce342,Yes,1510.761544,0x9326132be1347242c94bc62827ca30d2f916d94ad9abe952a9c1acbfca27e0be
6,2019-01-24T02:45:02.000Z,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,Yes,2987.342012,0xb95a8446fa0383676edc9395e80c61ff295b390e3b75073b16eb1532cd98d81b
6,2019-01-24T03:23:51.000Z,0xd472fa32294977196b9ad47e7865e0d737220e32,Yes,5602.726497,0x65714bd3c58df42ace8339af802c3f0766ec538bb0b725692d90cb4c91cc5950
6,2019-01-24T04:30:38.000Z,0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,Yes,218.4081505,0x618dc2d8590bf71f2ab69e4786025c40cef45d298c048ebdaaaedf6fcc95cad6
6,2019-01-24T06:01:42.000Z,0x86e1c887490b57fd84231d048466efea9f1c762a,Yes,202.3750482,0xe56364181f3368131a623c1a45ea77bdf0c439907eb6d8292cf23e8f31e20f23
6,2019-01-24T07:23:54.000Z,0x450c0c90706a8cc664e8b496711370b43415715d,Yes,47548.26097,0x6ee0b39771fef11f72815cfd603534d878672d55e127aa8e9739fff27fd5d346
6,2019-01-24T07:24:51.000Z,0x450c0c90706a8cc664e8b496711370b43415715d,No,47548.26097,0xbd41bea93e2e154a179f05a2eaca2965a7e5b0d032fd7c4f740750c1add3316e
6,2019-01-24T08:21:18.000Z,0xc7b51a1637f86f130686eebd1aae67c051888351,Yes,24.1633327,0xd04bdd5fc0dd6a91949774b5a19a4b95924594cfd764950148706196ac19714f
6,2019-01-24T09:16:15.000Z,0xb62e27446079c2f2575c79274cd905bf1e1e4edb,No,4804.08711,0x4104504ce01856cbebc1ce9344ca532fea4792a2a54f6218746c8ea89b4eca4b
6,2019-01-24T10:18:19.000Z,0xad2dcb058f10b4e11611f9c1fc0aa1a532e270d6,Yes,1800,0xf0ef2080a52e942b5623ef3bee51dd9b2861028484d741b50e94c30b5f770763
6,2019-01-24T16:29:24.000Z,0x4941105e6d11cff9be097a837cb68091f59a029c,Yes,2501.194388,0x91954ff294653c50370f61d41905f7a8a45fad21d9e918dd9b10f9493e80a718
6,2019-01-24T16:57:58.000Z,0xe730b30256bd9d3f5cbfdaad0f584307876acd25,Yes,1.010973935,0xc10022d42f5a942e9ca7010661fd6f2606b414ffd843b51452dcde21ece90e21
6,2019-01-24T17:02:17.000Z,0xf0bea4a25b280955417b1ca0c2519a5f6e752fae,Yes,243.3878319,0x234b138bb26c4fc9d2b7c3d5ad4c3089d190957d047c9d34e21c6ea8b6567d30
6,2019-01-24T17:20:51.000Z,0xd395d4a9753310f3940de2673c70c251224e3d07,Yes,0.05363874,0x904ed0a4aab572df4628b5df6628decccd4a1e878fa4dd15ba70db644f525ded
6,2019-01-24T17:43:08.000Z,0x165cc5f47cdb55bad3282b6543cbbf6542e06cdc,Yes,698.7,0x17a47befea08b6d8d1225bb25d5414ab054a2f6a2826b0917fb5a87cfb3e2bfc
6,2019-01-24T22:50:26.000Z,0xf1f0c294d247e8691d1118a86ccc669da3c75ca8,Yes,6169.916293,0xc6f4b46007be990a161d315a3058ef8897ce7384a2a4eb171c445d59720c492c
6,2019-01-24T23:29:52.000Z,0xcafb4ff79d39949d29e2ec4eb6b42c1e7b4d8b2b,Yes,46453.40167,0x0a38115f9ce81ee8c837e89735d86c898c4dd2cdc0aa3939045ede7308dd7f39
6,2019-01-24T23:34:27.000Z,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,Yes,100,0xc3986c2226aca05ba289a9d931d6b12b07323652ddc59496e0cfc87b2aaf33ed
6,2019-01-25T01:37:30.000Z,0x17de335cda63c144037b6fe43fadc7f9d0c21bb6,No,4000,0x93cee2fe19ef23fc6872f05166125bb1212e158409b3b87d28e4b3347c13e2dc
6,2019-01-25T02:57:58.000Z,0xefa62e5ca8f914d3bb2c9ffa3da9c1cd2bd8bdd2,No,24840,0xa1597627f682425a7c7c4d0b12adb850f12d1e4929fae58dcf80bb922e75e535
6,2019-01-25T03:42:46.000Z,0x4323b6f87e3ad7719b4a2ed791957faf96752bd4,No,13317.96704,0x7d7908fd25ceddf9837391df0decc623366b2b72ea3a24187658d5b2a6e6e406
6,2019-01-25T07:11:00.000Z,0x702eccb2b9bf886e27b0698601dc735501b9b546,No,89575.16863,0xcd839b61985febb3af2ef693c7a3e2f34869c449589c7ecc0ff74a01c3aa4123
6,2019-01-25T07:27:26.000Z,0x89e3a87a5d46b6cfe8c162558be3609478b29922,No,3314.021289,0xf2c3fbdda750baae6afc3b817d8eb8dfd59a094de51bc930d20af5f20147823b
6,2019-01-25T07:42:47.000Z,0x90fc1f495111329a1669716a149b7da88bdcb234,No,2097.994,0xc193f1286afb648c70ab7cac66137970ae8d43d250751be6e213408be50a8fcf
6,2019-01-25T09:40:17.000Z,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,No,102269.2319,0xd5b15eaf81132941d5967b8ba1e14b0c8c57e65ba9e5754a96e045b37722f51e
6,2019-01-25T09:43:14.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,Yes,20390.99009,0xac513fffc473c73be800b54c4f04c247780beafb3bf616d4a8c89757372aaad9
6,2019-01-25T10:11:08.000Z,0xaf54743051f61fda465609460f081c9aa426569e,Yes,594143,0x82cd2829bc1854015a23ab36894912b25bc42b887fd8d96bdadd80dcf97425e3
6,2019-01-25T10:32:07.000Z,0xa24b814aa745fd03893d6f63082ecd5d6fd0fca2,Yes,100,0xe014b903f73f05fd9e51162dfc3a24efed1b16c90275ea749013deb5db7cf71f
6,2019-01-25T11:52:02.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0x1681f5ae0bc518ab438e76d02584a59953cd5e9e06d85c0bf6d6f1434b9df7aa
6,2019-01-25T13:29:55.000Z,0x003dc32fe920a4aaeed12dc87e145f030aa753f3,Yes,114.0155314,0x77996ff5c6bb8def50bc89046699758e6791b5b6b551e5383c1fb3d90fcdfc08
6,2019-01-25T17:22:16.000Z,0x0ed8f275eab9edf99120c4b101c232ff46ef7145,No,100000,0x7ac17ffc65dbc8f51b1e48c93d0c37e204d8f63a04c1f423e1ea8cc3339f7171
6,2019-01-25T17:31:57.000Z,0x580356c776bd73948b153cfc94a5d3a12c359bba,No,7474.25633,0xbd92cf40abf7b1050ecd35ab21dfca4bf7ee29ec54216d95891a199f55bbeefb
6,2019-01-25T18:38:32.000Z,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,No,396770.7994,0x7f98740a817171e320241ce43d6e88a2addd3de0bb3944d7839cc7458dc3f393
6,2019-01-25T18:59:43.000Z,0xb8506be2c700641873108a1a47d8e509157cf231,Yes,207593.4902,0x07c7070f53aba730b363a837d79140c5941b5aef02c08018f065b9b2a2be5fff
6,2019-01-25T20:37:16.000Z,0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,Yes,50,0x70e0419cdec3544a83dafe5ed1f72f29c94f004aa88505fec93dc5414d579f21
6,2019-01-25T20:55:24.000Z,0xdacc0fd259ce0de2829b38a0765970e7ab65346c,Yes,90.00002093,0x50c6a75c634d91b45c4fd5004cb72cc29fb17c3d158b2b045a32c9c2327ffc50
6,2019-01-25T20:57:29.000Z,0x0f01a0c3f5255745f31a7fbd555ec6461f405287,Yes,10,0x5254b3649da09eabfebc5fd2d18f1e1f5745f4b36699580fde16ac714774dc60
6,2019-01-25T21:43:25.000Z,0x9ab0b3323b1c9035b90ca4f1e462bb72c5417503,Yes,20000,0x576b27c7f0de2d9cfbeb1d98ee60231c711e57c8906ae718263588a72937349e
6,2019-01-25T21:46:19.000Z,0x024dbaaec9a8dc1cb8bc3bd3867942e5f0080498,Yes,501,0x14c88e62fd0e10956f72391175c6430294b087bcad1b78877409cda5f7701c8f
6,2019-01-25T21:48:15.000Z,0xdc3cb2d624f5afcbb2e7ecf4b0781f798dc522cb,Yes,5000,0xd5b3075a2d325a518dfcb39a0ce25d91f24edbdb324f9227d869229710c3d1ae
6,2019-01-25T21:49:00.000Z,0x76d7dd8e16149e5242c2eb9da62268ca02e2b320,Yes,5000,0x9c5cef5845837833bbb515dd9eb5fddeb2cbaf9c67142b77dc3fce76de3100b3
7,2019-04-25T16:25:26.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0x81fc80d0bfaec8b7fca8ee999c4d8fb45280f612ff315a97cd2e2e811cd25109
7,2019-04-25T16:35:15.000Z,0xd472fa32294977196b9ad47e7865e0d737220e32,Yes,33700.9834,0x31deb1a2bef6ac4c4188fe9f29320e09b35332534d317f086bf8e828b67543cf
7,2019-04-25T16:53:16.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,Yes,23921.19159,0x4526a1a358fd26ca5ecab6c9508d73dbb6131f1461f657f0d3b782570bdaa74f
7,2019-04-25T17:07:47.000Z,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,Yes,100,0x4c52d0f238153cb09c8a3d738adb5d66f6e12406e8a71c378c6048b9d72fa0ee
7,2019-04-25T17:10:20.000Z,0x424b61266a329b8339d688dc397d377e789fce90,Yes,3998.7,0xe9d3c889cb01609c4d96a9ad4d70c4c234c0c3c19eb79c4ac4b209bbaf143792
7,2019-04-25T17:10:20.000Z,0xe2f35b376461e7fdd2f2e45248e4c3cd9626a933,No,4079.955477,0xdac02d7baa355002a106b6d22153ac47aa9eeb970783a6c970f3fee525260e00
7,2019-04-25T17:12:32.000Z,0xc7b51a1637f86f130686eebd1aae67c051888351,Yes,495.1525761,0x6c5e97466f7b78203f3e42e870e91d0d5793d2bd8576c846eed4ad25bea9ce00
7,2019-04-25T17:14:26.000Z,0x6543c99d0e073c140fd08a741c6cfdcd1449da94,No,95.21731432,0x262a21af624f643f330147b8d7777096f69654881e47b2b7308916643d82f40c
7,2019-04-25T17:54:57.000Z,0x0489076a0d17394835af93cd62acff703b6814a9,No,64191.4,0xae62cc37abcef52ac9b4dbd9f21646eea91cc871e94ad83c1baf0a82fe3871ad
7,2019-04-25T18:30:44.000Z,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,No,114.0764211,0x935b748630d5992f36e50193cc5cbd22ebdc063ff32b5ee5bf0723dd17b4ea69
7,2019-04-25T18:33:15.000Z,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,No,552.8694924,0x6b8f1a7b64cd067aa6c9736c74b261b62b9bc18e8bbcc0e3fc95d0990c891e67
7,2019-04-25T19:00:49.000Z,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,Yes,474.0704343,0xfa5486fd9d717b57ea2346b9071d6e528c27c7158542fe6572b9ac60a308e4b7
7,2019-04-25T19:09:20.000Z,0x995f8ac433f4f881708c279abeabb78379e744ff,Yes,49.49098863,0x2f4c10f8ca7d593c2d7b27a1b4fd2f49e2b3a8bc51d7dd34375de91efdf826a6
7,2019-04-25T19:20:36.000Z,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,Yes,5,0xbef98869eef7b1cbcdd1e99427de8516e9108eb92ced29ce176fdcc1a4050e15
7,2019-04-25T19:41:11.000Z,0x974d012bfbf0ea561063c08fd39c68326b33f83b,Yes,82685.11012,0x23b2c8880bb16ddf71d3065dbdd8b34c7978e480b495da02c9941966ba1e6c85
7,2019-04-25T20:37:40.000Z,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,No,175264.7994,0xb76ba80e7c20aec30f97ae6d719a017d1155c2a52210e4a21ce1b3941238e4d3
7,2019-04-25T20:56:05.000Z,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,No,5762.342012,0x1245f7e3b3b1ff70b1f4009b6ee6d982e41a0939ef05de56bb4fe51555b2bcb4
7,2019-04-25T20:58:42.000Z,0x370ceca4fc1287ed99924bba76259f6c771a6022,Yes,76593.51492,0x46eeab08044eff0707df7d2d6c0839941f4e9859017cd877977628d65ae03302
7,2019-04-25T20:59:44.000Z,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,No,67269.23193,0xe2a4cf9319e5e27253b12b89e286257289c05d450113a3387ff7306f8b4e0997
7,2019-04-25T22:18:01.000Z,0x702eccb2b9bf886e27b0698601dc735501b9b546,No,89575.16863,0xb90702684b84d9e3b95d4a02359e88ea2561423edbfe6998d0af1f344cab07d0
7,2019-04-25T23:05:09.000Z,0x15c29b0362773d6d350ee17f871c7c57a2ecabac,Yes,8.723063208,0x563cb9ba2f2c6429e6963a68745bdee1cb7b49c7de9ae3ea3ecda58497ea892d
7,2019-04-25T23:32:06.000Z,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,No,5000,0x09c16c8507f6252f48f7c9d6e78967dc5c41d8e693e8afd58467b3c06a6e960a
7,2019-04-26T01:56:12.000Z,0x0fd297255ec21fbb88dee67cb8bbc372a593c539,Yes,338.8166126,0xf6c22e249293cdbbeb36c192a697547ed7a2a5c7344c1e5ed57178aa798fe7ef
7,2019-04-26T04:41:06.000Z,0xe7f3722a36f1a08c4db998122553785d94081ebf,Yes,198.7,0x1bc06c574ad1888c9788ddd3a3ee2aa09cef4f64705652422d563bc76d458103
7,2019-04-26T07:14:30.000Z,0xd395d4a9753310f3940de2673c70c251224e3d07,Yes,0.05363874,0x33ed4f1923567a86910762420a8875ec9581fb7c0afce2c8ea9bbc9a8120bdf4
7,2019-04-26T08:20:46.000Z,0x1a597758300f1a7bc253d9b1f3e4d15f9bfbe05e,Yes,11190.60615,0xb01cc216313e6356a9772564962147b2eda03d4d081d9cc1f174ffaa6d6cbe54
7,2019-04-26T08:56:11.000Z,0xdd36c6c74abd4fef4ebcfb42d4622435d5f2c5f0,Yes,80000,0x52c7b0c98a40ebe0979e37247251db78bf902eed7b051f587fc72c776e87da93
7,2019-04-26T09:34:29.000Z,0x00e3f8e167e5de09ec6bb58db232760750ac12e5,No,2000,0xe6d4bd257c02daed9343c50b3fc0b34b88411d7240feae7bb68b6e79237689e8
7,2019-04-26T10:07:55.000Z,0x9dcb907faf7e00345beb97cc8395ba89a20be5b9,Yes,5243.103691,0xda65fc1a6dd578af443168f7a6bb9ebd291873d96663b5092ea4d8b10d3bde1f
7,2019-04-26T10:14:41.000Z,0x51f6c2f8be5ca8bb075c7eb9dd25b2aa0dd37af3,Yes,4446.115693,0x2867315c503a7857074a1c0d2ef069bd8a77526a7ead3f915726d026ad02639b
7,2019-04-26T10:35:13.000Z,0x47e317b00862fa05ffc5d0c063dfcd45e9c5e456,Yes,3670.12,0x7976fd47c5e3238442ad48648ee4a50d272a84fca70fb16e1c800bd9d12d709c
7,2019-04-26T11:51:37.000Z,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,Yes,226.3003175,0x2bb286f50a7b4477b44732ba869182339b0a02e5d939a539eb007430d0f4be8c
7,2019-04-26T15:32:34.000Z,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,Yes,31300,0xad3803288dcafb76f040a5e768582fce4de72e8086fc778dfbf7b75b393bff06
7,2019-04-26T16:08:45.000Z,0xe3a44dd2a8c108be56a78635121ec914074da16d,No,375,0xf9e0ff3f8f980eee36a13de5274dddbd69b6b9d058b60488d39a3f4d39b00876
7,2019-04-26T16:42:55.000Z,0x4df2fa69ef22d59225521e8c03df7efa2b747a1d,No,25050,0x3ae95780d9d8cb81bef1c1616857d59464f1190d095fd285fc3602dd0dbde8a0
7,2019-04-26T17:21:20.000Z,0x450c0c90706a8cc664e8b496711370b43415715d,No,47548.26097,0x53fb379fa374957013e1e05d32bddb9388aab5bf6c443dc5722acd0349842081
7,2019-04-26T19:44:49.000Z,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,Yes,4688.068149,0x613f5ba6ad5815dedffb7858d79367a1edac578c2a6cf329a35919119339dda6
7,2019-04-26T20:05:22.000Z,0xdbaa8b3ae4409348e7159b0966641d29381ad783,No,282.4342279,0x55a663fa07194d754c6e3d7f25403441cf85f4ed05ad819c28d87a0d3838d87a
7,2019-04-26T20:32:53.000Z,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,Yes,1,0x2041cd65ed0437053c9685e90cf953c11f339d3b969f2216ce962971c734c0ad
7,2019-04-26T21:24:40.000Z,0x22acb809d08ae7c79f0b84513efce0577acfe514,No,16551.13398,0x051118b23b6c7ad8d12e408c6eb78cd153dfb72e5d6604ce448c3441e6a05fec
7,2019-04-27T05:28:53.000Z,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,Yes,50000,0xca4cbe27842d26f9164da3f4b89b1ea01a0e0353e59e60f630045cc34e270eb2
7,2019-04-27T08:45:35.000Z,0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,Yes,3000,0x115cd288d5422e57cf9ba7bf9f98aef0105183b871797f48086e9ad60f947e54
7,2019-04-27T10:06:01.000Z,0x55a16a377f1ad57f641c92c5c3b6307a86fcb8bf,No,14.28831066,0x3c20615277d9e3ca3254c370fec8eb9515433556c17d31dca300fad485311031
7,2019-04-27T11:01:01.000Z,0xa1b02d8c67b0fdcf4e379855868deb470e169cfb,No,8,0xb84067d8992b75a52c1f0f2022886abec4b6f6bd1321f161c2a16274ef55a097
7,2019-04-27T12:39:57.000Z,0x8b6a9b7c8d8ed99ff02314f779f5a1b7e8474548,No,20000,0xf74e9400fb3f8e051a401bd23fd4ba7d7bda0a275d98a84a33a694fa4066c5a1
7,2019-04-27T13:20:07.000Z,0xd8265cc1d176a0d734834a0f60d9d2d53bae66f6,Yes,792191,0xc90d9ef4c4932d809db6b41eead87bd1c277ba2ac89a2204035fe18940ce43a9
7,2019-04-27T13:22:12.000Z,0xa08d4ca03aa7e83785d6eaf386f0b2ddbefcb482,Yes,10376.03023,0xa3c2ef385ce639e815a2d2aa7538319722fc00cacef4af51264e19298868eb39
7,2019-04-27T15:33:09.000Z,0x4059457092cc3812d56676df6a75fd21204fbe2f,No,1095.8,0x2e2e48d6a672e4129a86c1394a46e81980147e148fbf8aedba5a1e10316477fd
